country,City,ClinicName,Latitude,Longitude,Address,Phone Number,Website,name,url
italy,Roma,Casa di cura privata Villa Mafalda,41.9326756,12.5102472,"Via Monte delle Gioie, 5, 00199 Roma RM, Italy",06 860941,http://www.villamafalda.com/,Villa Mafalda,https://maps.google.com/?cid=8698948640142429400
italy,Roma,Casa di Cura privata Villa Salaria,41.9516071,12.5163174,"via Filippo Antonio Gualterio, 127, 00139 Roma RM, Italy",06 887 0041,https://villasalaria.com/,Casa di Cura Villa Salaria,https://maps.google.com/?cid=10083760218928883356
italy,Roma,Centro Biofertility,41.7831188,12.4359192,"Viale degli Eroi di Rodi, 214, 00128 Roma RM, Italy",06 841 5269,https://www.centroinfertilita.it/,Biofertility Centro Infertilita,https://maps.google.com/?cid=14606826415297911706
italy,Roma,Centro della Salute e Tutela della Donna e del Bambino Sant'Anna,41.9194935,12.5003099,"Via Garigliano, 55, 00198 Roma RM, Italy",06 6010 2614,https://www.aslroma1.it/presidi-ospedalieri/centro-tutela-salute-della-donna-e-del-bambino-santanna,ASL Roma A,https://maps.google.com/?cid=8483120512656846139
italy,Roma,Centro di Riproduzione Artificiale Umana s.r.l.,41.9166722,12.4983055,"Via Po, 102, 00198 Roma RM, Italy",06 841 7396,https://www.studiomedicocrau.it/chi-siamo-centro-crau/,Centro Di Riproduzione Artificiale Umana S.R.L.,https://maps.google.com/?cid=9726728245709990876
italy,Roma,Centro di Sterilità - Istituto di Ginecologia - Policlinico A. Gemelli - Università Cattolica del Sacro Cuore,,,,,,,
italy,Roma,Centro LEDA di Najjar Robert,41.8324654,12.4604572,"Via del Giordano, 34, 00144 Roma RM, Italy",06 593 5188,,Najjar Robert Albert,https://maps.google.com/?cid=8880260093235051338
italy,Roma,"Centro Procreazione Medicalmente Assistita - A.O. ""San Filippo Neri""",41.9116108,12.5080633,"V.le Regina Margherita, 270, 00198 Roma RM, Italy",06 4423 1221,http://www.ciparoma.it/,C.I.P.A. - Centro Italiano Procreazione Assistita,https://maps.google.com/?cid=473034392424703830
italy,Roma,"Centro Riproduzione Assistita ""Hungaria""",41.9208012,12.4971574,"Viale Liegi, 28, 00198 Roma RM, Italy",366 317 1639,,CERM Hungaria,https://maps.google.com/?cid=13111576382959046911
italy,Roma,"Centro Sterilità ""Vita""",41.9664541,12.4422254,"Via Santi Cosma e Damiano, 4, 00189 Roma RM, Italy",338 899 7473,http://www.donnamed.it/,Gruppo Donnamed Infertilità di Coppia e Procreazione Assistita,https://maps.google.com/?cid=14075430405380033403
italy,Roma,Clinica Valle Giulia Casa di Cura Spa,41.9200376,12.4804691,"Via Giuseppe de Notaris, 2, 00197 Roma RM, Italy",06 324791,http://www.clinicavallegiulia.it/,Clinica Valle Giulia Spa,https://maps.google.com/?cid=12421342403590607885
italy,Roma,Diagnostica Fabia Mater,41.8926147,12.5567341,"Piazza Sabaudia, 25, 00171 Roma RM, Italy",06 215921,https://www.fabiamater.it/osteopatia/,Diagnostica Fabia Mater - Claudia Anzovini Osteopata D.O.,https://maps.google.com/?cid=6588388043938860691
italy,Roma,ECO B.I. Srl,41.9434668,12.5264794,"Via Valle Scrivia, 21/23/25, 00141 Roma RM, Italy",06 810 3843,http://www.ecobi.it/,Eco B.I.,https://maps.google.com/?cid=12103219986990040791
italy,Roma,Grimaldi Medical S.r.l.,41.9140165,12.5023012,"Via Savoia, 84, 00198 Roma RM, Italy",06 8530 4563,https://www.grimaldimedical.it/site/home/,Grimaldi Medical Srl,https://maps.google.com/?cid=5855116846384109866
italy,Roma,IVI Roma Casilino,41.8672715,12.5986468,"Via Federico Calabresi, 11, 00169 Roma RM, Italy",800 088 247,https://ivitalia.it/centri/roma/?utm_source=google-mb&utm_medium=organic&utm_campaign=ivi_it_clinica-roma_conversion,IVI Roma Casilino,https://maps.google.com/?cid=14706651945446235127
italy,Roma,IVI Roma Srl,41.9218792,12.4863294,"Largo Ildebrando Pizzetti, 1, 00197 Roma RM, Italy",800 088 247,https://ivitalia.it/centri/roma-parioli/?utm_source=google-mb&utm_medium=organic&utm_campaign=ivi_it_clinica-roma-parioli_conversion,IVI Roma Parioli,https://maps.google.com/?cid=2602718410966844147
italy,Roma,Marilab Srl,41.8666878,12.48578,"Via Caffaro, 137, 00154 Roma RM, Italy",06 513 4191,https://marilab.it/,Marilab Garbatella,https://maps.google.com/?cid=7121303316834213403
italy,Roma,Nike Medical Center,41.9115258,12.5039145,"Via Reggio Emilia, 6, 00198 Roma RM, Italy",06 5272 9824,http://www.nikemedicalcenter.it/,Nike Medical Center,https://maps.google.com/?cid=7183321604138785664
italy,Roma,OMNIA SALUTE PMA,41.9125518,12.5153173,"Viale di Villa Massimo, 8, 00161 Roma RM, Italy",06 6930 5982,http://www.omniasaluteroma.com/,Omnia Fertilitatis,https://maps.google.com/?cid=16037428026971500354
italy,Roma,One Day Medical Center,41.8492183,12.4905375,"Via Attilio Ambrosini, 114, 00147 Roma RM, Italy",06 4521 2038,https://onedaymedicalcenter.it/,One-Day Medical Center S.R.L.,https://maps.google.com/?cid=4923584783295812647
italy,Roma,Praxis DS srl Centro ProVita,41.8809028,12.5084437,"Via Magnagrecia, 117, 00183 Roma RM, Italy",06 700 8388,http://www.praxigroup.it/,Praxi Healthcare Group,https://maps.google.com/?cid=15291082646687001610
italy,Roma,RAPRUI s.r.l.,41.9199382,12.4618567,"Via Timavo, 2, 00195 Roma RM, Italy",06 3750 1045,http://www.raprui.com/,Raprui,https://maps.google.com/?cid=5403749262381710629
italy,Civitavecchia,Salus Srl,42.0962042,11.7892207,"Via Cadorna, 12, 00053 Civitavecchia RM, Italy",0766 25800,http://www.saluscentromedico.com/,Salus (S.R.L.),https://maps.google.com/?cid=9186374469326175062
italy,Roma,UOC Fisiologia della Riproduzione - Presidio Ospedaliero Sandro Pertini,41.9214625,12.5411245,"Via dei Monti Tiburtini, 385, 00157 Roma RM, Italy",06 41431,https://www.aslroma2.it/index.php/organizzazione/ospedali/ospedale-sandro-pertini,Hospital Sandro Pertini,https://maps.google.com/?cid=16097476358217463299
italy,Roma,UOC SMU CO3 Fisiopatologia della Riproduzione - DAI Materno Infantile e Scienze UroGinecologiche - AOU Policlinico Umberto I,,,,,,,
italy,Cattolica,Extra Omnes - Medicina e Salute Riproduttiva,43.9509084,12.7239936,"Via Gallinelli, 8, 47841 Cattolica RN, Italy",0541 827138,http://www.extra-omnes.it/,Extra Omnes Medicina e Salute Riproduttiva,https://maps.google.com/?cid=2003139642756993356
italy,Rimini,Nuova Ricerca s.r.l.,44.0456184,12.5914653,"Viale Luigi Settembrini, 17/H, 47923 Rimini RN, Italy",0541 319411,http://www.nuovaricerca.com/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness,Clinica Nuova Ricerca - Punto prelievi - Laboratorio analisi cliniche e poliambulatorio,https://maps.google.com/?cid=10324845102177185129
italy,Cattolica,"U.O. Fisiopatologia della riproduzione umana"" - Ospedale Cervesi di Cattolica - Azienda USL della Romagna",43.9524679,12.7360008,"Via Ludwig Van Beethoven, 1, 47841 Cattolica RN, Italy",0541 966111,https://www.auslromagna.it/luoghi/ospedali/ospedale-cervesi-cattolica,Ospedale “Cervesi” di Cattolica,https://maps.google.com/?cid=962732967249186281
italy,Trecenta,Centro PMA - Presidio Ospedaliero S. Luca - Trecenta - ULSS 5 Polesana,45.0303031,11.4660169,"Viale Ugo Grisetti, 265, 45027 Trecenta RO, Italy",0425 3931,http://www.aulss5.veneto.it/,San Luca Hospital,https://maps.google.com/?cid=1389403027232315034
italy,Cava de' Tirreni,Artemisia H. S.r.l. - Casa di Cura R. Ruggiero,40.7010864,14.7098595,"Via Corradino Biagi, 18, 84013 Cava de' Tirreni SA, Italy",089 468611,http://www.clinicaruggiero.com/,Clinical Ruggiero Artemisia H S.r.l,https://maps.google.com/?cid=10616553097320100724
italy,Salerno,C.M.R. s.r.l - Centro di Medicina della Riproduzione,40.6898,14.7748784,"Via Domenico Coda, 14, 84126 Salerno SA, Italy",089 253146,,Centro Medicina Riproduzione Srl,https://maps.google.com/?cid=18040134890724091361
italy,Salerno,Casa di Cura Tortorella S.p.a.,40.6813335,14.7685865,"Via Nicola Aversano, 1, 84124 Salerno SA, Italy",089 257 8666,https://www.tortorellaspa.com/,Tortorella Clinic,https://maps.google.com/?cid=11976799471623592970
italy,Vallo della Lucania,Centro di PMA - U.O. Ostetricia e Ginecologia - P.O. San Luca di Vallo della Lucania,40.2259133,15.2620342,"Via Francesco Cammarota, 1, 84078 Vallo della Lucania SA, Italy",0974 711111,,Presidio Ospedaliero San Luca,https://maps.google.com/?cid=14810491775491682921
italy,Salerno,Centro di Procreazione Medicalmente Assistita AOU San Giovanni di Dio e Ruggi d'Aragona,40.6489338,14.8290545,"Via San Leonardo, 84131 Salerno SA, Italy",089 671111,https://www.sangiovannieruggi.it/web/ruggi-salerno,Ospedali riuniti San Giovanni di Dio e Ruggi d'Aragona,https://maps.google.com/?cid=5957773062027288350
italy,Salerno,Centro Diagnostico Ostetrico Ginecologico,40.6898,14.7748784,"Via Domenico Coda, 14, 84126 Salerno SA, Italy",089 253146,,Centro Medicina Riproduzione Srl,https://maps.google.com/?cid=18040134890724091361
italy,Salerno,Centro Donna,,,,,,,
italy,Salerno,CONCEPTUS,40.6574552,14.8046955,"Via Picenza, 84131 Salerno SA, Italy",089 336641,,Conceptus (S.A.S.),https://maps.google.com/?cid=7853822375734157949
italy,Vallo della Lucania,D'Arena s.r.l.,40.2326332,15.269489,"Via Giuseppe Garibaldi, 25/C-F, 84078 Vallo della Lucania SA, Italy",0974 2208,http://www.laboratoriodarena.it/,D'Arena S.r.l.,https://maps.google.com/?cid=16236294547951160470
italy,Campagna,Diagnostic'80 SPA,,,,,,,
italy,Battipaglia,Embryos S.r.l.,40.6170952,14.9728188,"Plazzo Colosseum, Via Fiorignano, 84091 Battipaglia SA, Italy",0828 371516,,"Centro Embryos , Centro di Fecondazione Assistita- Day Surgery - Ambulatorio Polispecialistico",https://maps.google.com/?cid=15707233525459134732
italy,Salerno,Fertilitas M.R.D.S. (Medicina della Riproduzione Day Surgery) s.r.l.,40.6727339,14.7766886,"Via Torrione, 54, 84127 Salerno SA, Italy",089 798025,http://www.fertilitas.it/,Fertilitas Medicina Della Riproduzione Day Surgery Srl,https://maps.google.com/?cid=2401787408625828420
italy,Salerno,G.E.A. Medicina della Riproduzione srl,40.6546676,14.8187573,"Via Sabato Visco, 24a, 84131 Salerno SA, Italy",089 925 2921,http://www.geamed.it/,G.E.A Medicina della Riproduzione - Dott. Mario Cirmeni,https://maps.google.com/?cid=623215415265943722
italy,Agropoli,Istituto Polidiagnostico Santa Chiara Srl,40.3388396,14.9895974,"Via Estate, 31 - 33, 84043 Agropoli SA, Italy",0974 822282,http://www.analisisantachiara.com/,Istituto Polidiagnostico S.Chiara Della D.R.Ssa Rosetta Di Buono & C.,https://maps.google.com/?cid=16054561615921986901
italy,Eboli,Medi Service Srl,40.6136393,15.0546933,"Via Nazionale, 62, 84025 Eboli SA, Italy",,http://www.medi-service.it/,Medi Service - Dott. C. Carrafiello,https://maps.google.com/?cid=958825146512616702
italy,Salerno,Mediterraneo Medicina della Riproduzione,40.6781474,14.7642025,"Via Giovanni Cuomo, 29, 84122 Salerno SA, Italy",089 252295,,Mediterraneo Medicina Della Riproduzione,https://maps.google.com/?cid=15497422217539253463
italy,Siena,A.G.I. Medica PMA,43.3220834,11.3479275,"Viale Pietro Toselli, 94/F, 53100 Siena SI, Italy",0577 222224,https://www.agimedica.it/,A.G.I. Medica,https://maps.google.com/?cid=4627234462288580134
italy,Siena,Centro Diagnosi e Cura Sterilità - Università degli Studi di Siena - U.O. Ostetricia e Ginecologia - Policlinico Le Scotte - P.O. Senese,,,,,,,
italy,Chianciano Terme,Chianciano Salute - Centro di Chirurgia Ambulatoriale,43.036724,11.819241,"Via Concetto Marchesi, 73, 53042 Chianciano Terme SI, Italy",0578 62713,http://www.chiancianosalute.com/,Chianciano Salute SPA,https://maps.google.com/?cid=8742788584720336055
italy,Monteriggioni,Siena Surgery s.r.l.,43.3490502,11.3081704,"Via Sandro Pertini, 7, 53035 Monteriggioni SI, Italy",0577 594658,https://www.doctolib.it/centro-medico/monteriggioni/siena-surgery,SIENA SURGERY,https://maps.google.com/?cid=10099432337502952551
italy,Cosio Valtellino,Poliambulatorio Multiclinica S.M.A. s.r.l.,46.1366421,9.5715642,"Via Martinelli, 11, 23017 Morbegno SO, Italy",0342 194 9401,https://www.multiclinica.it/,Centro Clinico Valtellinese,https://maps.google.com/?cid=846785140176894998
italy,Sarzana,Centro di Procreazione Assistita - Presidio Ospedaliero San Bartolomeo di Sarzana,44.1209243,9.9489432,"Via Cisa, Santa Caterina, 19038 Sarzana SP, Italy",0187 5331,http://www.asl5.liguria.it/PerilCittadino/Ospedale.aspx,Hospital San Bartolomeo,https://maps.google.com/?cid=17271321636926387299
italy,Siracusa,Centro HERA Siracusa srl,37.0807637,15.273204,"Via Carlo Forlanini, 7, 96100 Siracusa SR, Italy",0931 193 4830,https://www.hera.it/centro-hera-siracusa.php,Centro HERA Siracusa,https://maps.google.com/?cid=2062463995389649487
italy,Sassari,Centro per PMA - Clinica Ostetrica e Ginecologica dell'Università di Sassari - A.O.U. di Sassari,40.7200669,8.5535833,"Viale S. Pietro, 07100 Sassari SS, Italy",079 228263,https://www.aousassari.it/index.php?xsl=7&s=8004&v=2&c=2896,Clinica Ostetrica e Ginecologica,https://maps.google.com/?cid=1781059771310603480
italy,Taranto,CREA s.r.l.,40.434886,17.2683357,"Via Scoglio del Tonno, 79, 74121 Taranto TA, Italy",099 772 3999,http://eugin.it/,Crea Srl Di Chiappetta Prof. Luigi - Andrologo - Ginecologo - Sessuologo,https://maps.google.com/?cid=18381367671352474274
italy,Arco,Centro Provinciale per la Procreazione Medicalmente Assistita - Ospedale Alto Garda e Ledro,,,,,,,
italy,Torino,C. M. R. Centro di Medicina Riproduttiva e Procreazione Assistita,45.0553823,7.666852,"Via Cristoforo Colombo, 1, 10128 Torino TO, Italy",011 568 3865,https://www.infertilitadicoppia.com/,CMR. Centro Medicina Riproduttiva e Procreazione Assistita,https://maps.google.com/?cid=3281293597741891817
italy,Torino,CDC S.p.a.,45.0642754,7.6481554,"Via Pollenzo, 5/b, 10141 Torino TO, Italy",011 385 3893,http://www.gruppocdc.it/,Affidea|CDC - Via Pollenzo,https://maps.google.com/?cid=3858088907423559496
italy,Torino,Centro Clinico San Carlo di Fecondazione Assistita e Ginecologia,45.0516459,7.6760673,"Via Michelangelo Buonarroti, 3, 10126 Torino TO, Italy",011 658683,https://www.fecondazione.org/,Centro Clinico Di Ginecologia e Fecondazione Assistita San Carlo,https://maps.google.com/?cid=13975927839101042017
italy,Torino,Centro Fivet Città di Torino - c/o Casa della Salute ex Ospedale di Valdese,45.0574129,7.6840185,"Via Silvio Pellico, 19, 10125 Torino TO, Italy",011 654 0213,http://www.aslcittaditorino.it/sedi/ambulatorio-via-silvio-pellico/,House Of Health Valdese,https://maps.google.com/?cid=15554895978087547924
italy,Torino,Centro Medicina della Riproduzione - AOU città della Salute e della Scienza di Torino - Ospedale Sant'Anna,45.0413771,7.6742554,"Corso Bramante, 88, 10126 Torino TO, Italy",011 633 1633,https://www.cittadellasalute.to.it/,Azienda Ospedaliero-Universitaria Città della Salute e della Scienza di Torino,https://maps.google.com/?cid=16937294993525080998
italy,Torino,Livet s.r.l.,45.0464132,7.6705998,"Via Tiziano Vecellio, 3, 10126 Torino TO, Italy",800 816 969,https://www.generapma.it/cliniche/genera-livet-torino/,Genera Livet Torino,https://maps.google.com/?cid=5060932723646348716
italy,Torino,Sedes Sapientae,45.0523868,7.6803936,"Via Giorgio Bidone, 31, 10125 Torino TO, Italy",011 557 4574,http://www.clinicasedes.it/,Clinica Sedes Sapientiae,https://maps.google.com/?cid=12593177190845336837
italy,Pinerolo,Studio Medico San Francesco s.r.l.,44.8889803,7.3555158,"Via Bogliette, 3/c, 10064 Pinerolo TO, Italy",0121 396464,https://www.pmosanfrancesco.it/,Studio Medico San Francesco,https://maps.google.com/?cid=11328989327683422024
italy,Pinerolo,Studio Medico Vardè,44.8835597,7.3347654,"Via Virginio, 49, 10064 Pinerolo TO, Italy",,,Studio Medico Varde,https://maps.google.com/?cid=712189808663643185
italy,Trieste,SCR Fisiopatologia della Riproduzione e Procreazione Medicalmente Assistita - IRCCS Burlo Garofolo,,,,,,,
italy,Villorba,Centro di Medicina Spa,45.6984851,12.2560835,"Viale della Repubblica, 10/B, 31050 Villorba TV, Italy",0422 698111,https://treviso-villorba.centrodimedicina.com/,Medical Center in Treviso / Villorba,https://maps.google.com/?cid=16292659572496407784
italy,Oderzo,"Centro per la Procreazione Medicalmente Assistita ""Gianluigi Beltrame"" - Ospedale di Oderzo - ULSS9 Treviso",,,,,,,
italy,Conegliano,Centro Regionale Specializzato di Fisiopatologia della Riproduzione - Ospedale Civile di Conegliano,45.8816625,12.290304,"Via Brigata Bisagno, 5, 31015 Conegliano TV, Italy",0438 663111,,Hospital Conegliano - Treviso ULSS 2,https://maps.google.com/?cid=17981038900866793516
italy,Oderzo,Opitergium Medica srl,45.7838824,12.4905102,"Via Giuseppe Mazzini, 10, 31046 Oderzo TV, Italy",0422 713049,http://www.opitergiummedica.it/,Opitergium Medica,https://maps.google.com/?cid=953564146432018550
italy,San Daniele del Friuli,Centro di PMA San Daniele,45.6386044,12.5952075,"Via Trasimeno, 2, 30027 San Donà di Piave VE, Italy",,https://centrodimedicina.com/centro-di-eccellenza/centro-procreazione-assistita/,Centro di Eccellenza di Procreazione Medicalmente Assistita - PMA - Centro di medicina,https://maps.google.com/?cid=7857509361398999014
italy,Udine,Policlinico Città di Udine SpA - Casa di Cura Privata,46.0521374,13.2103956,"Viale Venezia, 410, 33100 Udine UD, Italy",0432 239215,http://www.policlinicoudine.it/,Policlinico Città di Udine,https://maps.google.com/?cid=3806364661557234130
italy,Varese,ASST Settelaghi - c/o UO di Ostetricia e Ginecologia del Presidio Ospedaliero Filippo del Ponte,45.8155206,8.8345756,"Via Filippo del Ponte, 19, 21100 Varese VA, Italy",0332 299111,https://www.asst-settelaghi.it/ospedale-del-ponte,Filippo Del Ponte Hospital,https://maps.google.com/?cid=5115169945028213689
italy,Varese,Campus Medico Srl Socio Unico,45.8155653,8.8308638,"Via Giuseppe Mazzini, 10, 21100 Varese VA, Italy",0332 154 4411,http://www.campusmedico.it/,Campus medical Varese,https://maps.google.com/?cid=13091663213441006416
italy,Castellanza,Centro Diagnostico S. Nicola Poliambulatorio - Castellanza,45.6102015,8.8979528,"Via Giuseppe Garibaldi, 29, 21053 Castellanza VA, Italy",0331 182781,https://www.cerbahealthcare.it/sedi/castellanza-via-giuseppe-garibaldi-29/,Centro Diagnostico San Nicola Poliambulatorio Srl,https://maps.google.com/?cid=7051630974183722453
italy,Varese,Centro Diagnostico Varesino CDV S.r.l.,45.8138761,8.8293654,"Via San Michele Arcangelo, 2, Via S. Michele Arcangelo, 6, 21100 Varese VA, Italy",0332 182 9829,https://www.humanitas-care.it/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing&utm_content=hmc-var,Cdv Dia Srl,https://maps.google.com/?cid=7098942165729314234
italy,Gallarate,Diagnosi e cura dell'infertilità di coppia - Studio Medico Specialistico Dr.ssa Elena Castoldi,45.66021,8.785692,"Via Antonio Rosmini, 2, 21013 Gallarate VA, Italy",0331 248866,http://www.elenacastoldi.it/,Studio Dott.ssa Elena Castoldi,https://maps.google.com/?cid=11654215872663216103
italy,Varese,Elianto srl,45.8062227,8.8390349,"Viale Luigi Borri, 75, 21100 Varese VA, Italy",0332 813456,http://www.poliambulatorioelianto.it/,Specialist Outpatient Clinic Elianto,https://maps.google.com/?cid=13765653423371767662
italy,Saronno,Meditel Clinica Polispecialistica,45.6307703,9.030352,"Via V. Alliata, 1, 21047 Saronno VA, Italy",02 962821,http://www.meditel-group.it/,Meditel Medical Center Polispecialistico Srl,https://maps.google.com/?cid=7871007925764472889
italy,Varese,PCC - Pelvic Care Center - Centro Cure Pelviche s.r.l.,45.8160441,8.8273321,"Via Dazio Vecchio, 6, 21100 Varese VA, Italy",,http://www.pccvarese.it/,CCP - Pelvic Care Center - Pelvic Care Center srl,https://maps.google.com/?cid=15475970519391899702
italy,Venezia,ARC STER - Centro Studi per la Terapia della Sterilità della Coppia s.r.l.,45.4946891,12.2388199,"Via Antonio da Mestre, 19, 30174 Venezia VE, Italy",041 959611,http://www.arcster.it/,ARC-Ster - Centro di Fecondazione Assistita (PMA),https://maps.google.com/?cid=4889282691341974229
italy,Venezia,Centro di Medicina S.p.A. - Filiale di Mestre,45.4828498,12.2480761,"Vle Ancona, 5, 30172 Venezia VE, Italy",041 532 2500,http://mestre.centrodimedicina.com/,Centro di Medicina,https://maps.google.com/?cid=7268042296962071326
italy,San Donà di Piave,Centro di Medicina Spa - F.le di San Donà di Piave,45.6386044,12.5952075,"Via Trasimeno, 2, 30027 San Donà di Piave VE, Italy",0421 222221,https://san-dona-di-piave.centrodimedicina.com/,Centro di Medicina,https://maps.google.com/?cid=2609907137465097291
italy,Martellago,GENESI S.r.l. (Instituto Bernabeu),45.5407595,12.171099,"Via Castellana, 88/D/int.5, 30030 Martellago VE, Italy",041 540 0989,https://www.institutobernabeu.com/it/centri/venezia/?utm_source=google&utm_medium=maps&utm_campaign=GoogleMyBusiness&utm_term=venezia,GENESI srl,https://maps.google.com/?cid=4289585712834027817
italy,Santorso,Centro di Procreazione Medico - Assistita Ospedale di Santorso,45.7265918,11.4145317,"SP66, 42, 36014 Santorso VI, Italy",0445 571111,https://www.aulss7.veneto.it/,Ospedale Santorso,https://maps.google.com/?cid=4230881310768685073
italy,Vicenza,Clinica Eugin,45.551262,11.5326154,"Via Lussemburgo, 57, 36100 Vicenza VI, Italy",800 688 680,http://eugin.it/,Eugin Vicenza,https://maps.google.com/?cid=1563675466392146868
italy,Marostica,Generalife Veneto Srl,45.7370833,11.654211,"Via Fermi, 1, 36063 Marostica VI, Italy",800 816 969,https://www.generapma.it/cliniche/genera-veneto/,Genera Veneto,https://maps.google.com/?cid=10009762626020092172
spain,A Coruña,Equipo Ron – Hospital Quirón A Coruña,43.328501,-8.40002,"Hospital Quirón, Rúa Londres, 2, 15009 A Coruña, Spain",981 21 98 30,https://equiporon.com/,Ron y Asociados,https://maps.google.com/?cid=18439032663947948643
spain,A Coruña,HM Belén,43.3657226,-8.4147919,"R. Filantropía, 3, 15011 A Coruña, Spain",981 57 77 17,https://www.hmbelen.com/,Maternidad HM Belén,https://maps.google.com/?cid=4182530942541466524
spain,A Coruña,Clínica Segrelles,43.3582533,-8.4209727,"Rúa Isaac Peral, 1, 15008 A Coruña, Spain",981 14 42 85,https://clinicasegrelles.es/,Clínica Segrelles / Ginecología y Obstetricia,https://maps.google.com/?cid=9107630054426774517
spain,Albacete,Consultorio de Ginecología y Obstetricia,38.9928868,-1.8555094,"C. Tesifonte Gallego, 6, 02002 Albacete, Spain",967 21 22 24,http://www.clinicaginecologicamoratalla.com/,Clínica Ginecologica Moratalla,https://maps.google.com/?cid=4033783048316532713
spain,Albacete,H. General De Albacete,38.9854014,-1.8463039,"C. Hermanos Falco, 37, 02006 Albacete, Spain",967 59 71 00,http://www.chospab.es/,Hospital General Universitario de Albacete,https://maps.google.com/?cid=524946149417800343
spain,Albacete,Instituto Bernabéu ALBACETE,38.9968863,-1.8609816,"C. Ibáñez Ibero, 3, 02005 Albacete, Spain",967 10 00 55,https://www.institutobernabeu.com/es/centro/albacete/?utm_source=google&utm_medium=maps&utm_campaign=GoogleMyBusiness&utm_term=Albacete,Instituto Bernabeu Albacete,https://maps.google.com/?cid=14213091526266181035
spain,Alcalá De Henares,H. Principe De Asturias,40.5099843,-3.3484023,"Av. Principal de la Universidad, s/n, 28805 Alcalá de Henares, Madrid, Spain",918 87 81 00,https://www.comunidad.madrid/hospital/principeasturias/,Hospital Universitario Príncipe de Asturias,https://maps.google.com/?cid=9670072476801196610
spain,Alcázar de San Juan,Ginequalitas SLP,39.3958171,-3.2091551,"C. Rondilla Cruz Verde, 141, 13600 Alcázar de San Juan, Ciudad Real, Spain",926 54 29 52,http://www.ginequalitas.com/,Ginequalitas Reproducción,https://maps.google.com/?cid=13551229203667300525
spain,Algeciras,Clínica Medrano,36.1433862,-5.4519932,"Avenida de España, Edificio Jardines del, Pl. del Rosario, Bloque 6, 11205 Algeciras, Cádiz, Spain",956 09 00 02,http://www.clinicamedrano.com/,"Clínica de fertilidad, ginecología y obstetricia Medrano",https://maps.google.com/?cid=9178405713043481201
spain,Alicante,"Ferrobelab, S.L.",38.3403096,-0.4941486,"Av. Oscar Espla, 15 BIS, 03007 Alacant, Alicante, Spain",965 12 26 54,https://ferrobelab.com/,FERROBELAB Centro de Reproducción Asistida,https://maps.google.com/?cid=10518585978383697212
spain,Alicante,H. General De Alicante,38.3635047,-0.4855279,"Av. Pintor Baeza, 12, 03010 03010s3, Alicante, Spain",965 93 30 00,,University General Hospital Dr. Balmis,https://maps.google.com/?cid=18392249735630764387
spain,Alicante,Instituto Bernabéu,38.3653625,-0.4578604,"Av. Albufereta, 31, 03016 Alacant, Alicante, Spain",965 15 40 00,https://www.institutobernabeu.com/es/centro/alicante/?utm_source=google&utm_medium=maps&utm_campaign=GoogleMyBusiness&utm_term=Alicante,Instituto Bernabeu,https://maps.google.com/?cid=7830996181850238610
spain,Alicante,IVF-SPAIN (Alicante),38.3670338,-0.4323238,"Av. de Ansaldo, 13, 03540 Alicante (Alacant), Alicante, Spain",965 26 78 90,https://www.ivf-spain.com/?utm_source=googlemybusinessALC&utm_medium=botonweb&utm_campaign=cmanager,IVF-Spain,https://maps.google.com/?cid=2408346417612122226
spain,Alicante,IVI Alicante,38.3640568,-0.461771,"Avenida de Denia, 111, Parking gratuito entrada por, C. Escultor Adrián Carrillo, 1, 03015 Alicante (Alacant), Alicante, Spain",651 79 10 00,https://ivi.es/clinicas/alicante/?utm_source=google-mb&utm_medium=organic&utm_campaign=ivi_es_clinica-alicante_conversion,IVI Alicante - Clínica de Reproducción Asistida y Fertilidad,https://maps.google.com/?cid=4157895886301101226
spain,Alicante,Unidad de Reproducción Clínica Vistahermosa,38.3629226,-0.4635489,"Avinguda de Dénia, 103, 03015 Alacant, Alicante, Spain",965 26 91 46,https://urvistahermosa.com/,Unidad de Reproducción Asistida Clínica Vistahermosa,https://maps.google.com/?cid=8585639080144423557
spain,Alicante,Accuna.,38.3619317,-0.4660205,"Avenida Pintor Xavier Soler, 18, 03015 Alacant, Alicante, Spain",965 12 66 90,https://www.accuna.es/,Clínica Accuna,https://maps.google.com/?cid=3359612532501713750
spain,Almería,C.H. Torrecárdenas,36.8626932,-2.4411846,"C. Hermandad de Donantes de Sangre, s/n, 04009 Almería, Spain",950 01 60 00,https://www.hospitaltorrecardenas.es/,Torrecárdenas University Hospital,https://maps.google.com/?cid=14821612572483223772
spain,Almería,IVI Almeria,36.8467275,-2.4475378,"C. Antonio Cano, 30, 04009 Almería, Spain",651 79 10 00,https://ivi.es/clinicas/almeria/?utm_source=google-mb&utm_medium=organic&utm_campaign=ivi_es_clinica-almeria_conversion,IVI Almería - Clínica de Reproducción Asistida y Fertilidad,https://maps.google.com/?cid=15000462751686438098
spain,Almería,Unidad de Reproducción - Hospital Mediterráneo,36.8205658,-2.4342044,"C. Nueva Musa, 04007 Almería, Spain",950 62 16 32,https://grupointernacionalur.com/clinicas/ur-almeria/,Unidad de Reproducción (UR) Hospital Mediterráneo,https://maps.google.com/?cid=8149313541742444518
